# Data export from the Cosmic-Ray database (http://lpsc.in2p3.fr/crdb)
# Please cite Maurin, Melot, Taillet, arXiv:1302.5525
# Date: 2016/06/07
# Format: GALPROP code (see at the bottom of the file)
#
  Ref.  experiment    units              value        Energy        value error                  Z.A sec   |     Z.A pri    [comments]
X      Y              name   <E>   low    high number    -        +
==================================================================================================================================== 
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  2.7000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  3.0000e-2  2.0000e-3  2.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  3.3000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.4000e-1  2.4000e-1  2.4000e-1  3.1000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.8500e-1  2.8500e-1  2.8500e-1  3.0000e-2  3.0000e-3  3.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  3.4000e-1  3.4000e-1  3.4000e-1  3.7000e-2  6.0000e-3  6.0000e-3  a 0.0 0.0 0.0         | 15.-1 0.0 0.0       P                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.2000e-1  1.2000e-1  1.2000e-1  1.4200e-1  7.0000e-3  7.0000e-3  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.4200e-1  1.4200e-1  1.4200e-1  1.5500e-1  6.0000e-3  6.0000e-3  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  1.7000e-1  1.7000e-1  1.7000e-1  1.6900e-1  7.0000e-3  7.0000e-3  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
  La3) ACE-CRIS(1997/08-1998/04)                     GeV 1/m2/sr/GeV flux  2.0000e-1  2.0000e-1  2.0000e-1  1.8100e-1  8.0000e-3  8.0000e-3  a 0.0 0.0 0.0         | 16.-1 0.0 0.0       S                                   
